NM,length,ratio,assembly
1317,30393,0.0433323462639424,HG004
297,10883,0.0272902692272351,HG004
162,6670,0.024287856071964,HG004
264,4903,0.053844584947991,HG004
106,8506,0.0124617916764637,HG004
23,2127,0.0108133521391631,HG004
184,4461,0.0412463573189868,HG004
44,2473,0.0177921552769915,HG004
2,608,0.00328947368421053,HG004
3,162,0.0185185185185185,HG004
112,7591,0.014754314319588999,HG004
11,698,0.0157593123209169,HG004
490,49391,0.009920835779797941,HG004
198,15522,0.0127560881329726,HG004
177,11376,0.0155590717299578,HG004
385,38369,0.0100341421460033,HG004
107,5086,0.0210381439244986,HG004
162,14774,0.0109652091512116,HG004
10,373,0.0268096514745308,HG004
280,12760,0.0219435736677116,HG004
201,9248,0.0217344290657439,HG004
605,25332,0.0238828359387336,HG004
875,49950,0.0175175175175175,HG004
86,4714,0.0182435299109037,HG004
203,17686,0.0114780052018546,HG004
110,9113,0.0120706682760891,HG004
14,810,0.017283950617284,HG004
128,13145,0.0097375427919361,HG004
242,24554,0.00985582797100269,HG004
171,13049,0.0131044524484635,HG004
139,6576,0.0211374695863747,HG004
44,1858,0.0236813778256189,HG004
199,9833,0.0202379741686159,HG004
123,8416,0.0146150190114068,HG004
96,4426,0.0216900135562585,HG004
180,18348,0.00981033355134075,HG004
142,16617,0.00854546548715171,HG004
32,3167,0.0101041995579413,HG004
466,25200,0.0184920634920635,HG004
35,3906,0.008960573476702509,HG004
265,11981,0.0221183540605959,HG004
248,13748,0.0180389874890893,HG004
89,5390,0.0165120593692022,HG004
509,16343,0.0311448326500642,HG004
89,4845,0.0183694530443756,HG004
170,10475,0.0162291169451074,HG004
40,2585,0.0154738878143133,HG004
739,41309,0.0178895640175264,HG004
638,13092,0.0487320501069355,HG004
355,13130,0.027037319116527,HG004
574,19762,0.029045643153527003,HG004
610,16543,0.0368736021277882,HG004
392,27744,0.0141291810841984,HG004
90,6054,0.0148662041625372,HG004
46,1824,0.025219298245614,HG004
186,7029,0.0264618011096884,HG004
33,1664,0.0198317307692308,HG004
72,5728,0.0125698324022346,HG004
411,6031,0.0681479025037307,HG004
178,13474,0.0132106278759092,HG004
31,1272,0.0243710691823899,HG004
57,9599,0.00593811855401604,HG004
36,7048,0.00510783200908059,HG004
19,566,0.0335689045936396,HG004
498,21523,0.0231380383775496,HG004
32,2338,0.0136869118905047,HG004
128,16840,0.00760095011876485,HG004
89,6223,0.0143017837056082,HG004
1,80,0.0125,HG004
108,10510,0.0102759276879163,HG004
205,13551,0.0151280348313778,HG004
58,4044,0.0143422354104847,HG004
150,9762,0.0153657037492317,HG004
19,955,0.0198952879581152,HG004
72,3774,0.0190779014308426,HG004
10,886,0.0112866817155756,HG004
32,2288,0.013986013986014,HG004
322,12445,0.0258738449176376,HG004
134,10319,0.0129857544335691,HG004
39,1287,0.0303030303030303,HG004
194,10169,0.0190775887501229,HG004
521,26914,0.0193579549676748,HG004
318,8485,0.0374779021803182,HG004
162,8872,0.0182596934174932,HG004
21,1255,0.0167330677290837,HG004
79,4100,0.0192682926829268,HG004
81,3331,0.0243170219153407,HG004
159,7485,0.0212424849699399,HG004
261,23935,0.0109045331105076,HG004
94,5323,0.0176592147285365,HG004
31,2218,0.0139765554553652,HG004
290,19273,0.0150469568826856,HG004
290,10600,0.0273584905660377,HG004
250,9353,0.0267293916390463,HG004
24,1538,0.0156046814044213,HG004
228,10018,0.0227590337392693,HG004
29,3927,0.007384772090654441,HG004
611,17208,0.0355067410506741,HG004
121,10044,0.0120469932297889,HG004
182,7489,0.024302310054747003,HG004
150,4110,0.0364963503649635,HG004
791,46760,0.0169161676646707,HG004
105,6041,0.0173812282734647,HG004
100,7873,0.012701638511368,HG004
180,16350,0.0110091743119266,HG004
129,4228,0.0305108798486282,HG004
397,13320,0.0298048048048048,HG004
302,16661,0.0181261628953844,HG004
68,4995,0.0136136136136136,HG004
103,7248,0.0142108167770419,HG004
298,24247,0.0122901802284819,HG004
28,2523,0.011097899326199,HG004
28,2033,0.0137727496310871,HG004
70,4137,0.0169204737732657,HG004
315,17051,0.0184739897953199,HG004
314,6011,0.0522375644651472,HG004
285,14911,0.0191134062101804,HG004
63,5061,0.012448132780083,HG004
47,1981,0.0237253912165573,HG004
56,2346,0.0238704177323103,HG004
1544,118192,0.013063489914715,HG004
69,6243,0.0110523786641038,HG004
44,2501,0.0175929628148741,HG004
38,1615,0.0235294117647059,HG004
220,19985,0.0110082561921441,HG004
384,26212,0.0146497787273005,HG004
40,3665,0.0109140518417462,HG004
346,22050,0.0156916099773243,HG004
541,34691,0.01559482286472,HG004
31,2103,0.0147408464098906,HG004
318,31568,0.0100734921439432,HG004
50,7280,0.006868131868131871,HG004
0,52,0.0,HG004
38,2806,0.0135424091233072,HG004
9,613,0.0146818923327896,HG004
522,28915,0.0180529137126059,HG004
50,4558,0.0109697235629662,HG004
273,13368,0.0204219030520646,HG004
500,20783,0.0240581244286195,HG004
90,5921,0.0152001351123121,HG004
31,1769,0.0175240248728095,HG004
10,3114,0.00321130378933847,HG004
144,11438,0.0125896135688057,HG004
253,18401,0.0137492527580023,HG004
51,2436,0.020935960591133,HG004
142,7811,0.0181794904621687,HG004
91,5979,0.0152199364442214,HG004
130,9240,0.0140692640692641,HG004
337,12749,0.0264334457604518,HG004
243,3749,0.0648172846092291,HG004
119,7349,0.016192679276091998,HG004
16,1722,0.009291521486643441,HG004
40,2444,0.016366612111293,HG004
3,261,0.0114942528735632,HG004
358,11535,0.0310359774599046,HG004
3548,238407,0.0148821133607654,HG004
403,42645,0.009450111384687541,HG004
1104,48328,0.0228439000165536,HG004
351,22485,0.0156104069379586,HG004
266,10041,0.0264913853201872,HG004
80,6781,0.0117976699601829,HG004
1480,50093,0.0295450462140419,HG004
2547,156164,0.0163097769012064,HG004
84,5139,0.0163455925277291,HG004
308,11307,0.0272397629786858,HG004
208,17647,0.0117867059556865,HG004
27,2212,0.0122061482820976,HG004
154,15445,0.00997086435739721,HG004
86,3692,0.0232936078006501,HG004
14,1910,0.00732984293193717,HG004
15,1015,0.0147783251231527,HG004
680,41321,0.0164565233174415,HG004
62,4533,0.013677476285021003,HG004
60,1735,0.0345821325648415,HG004
107,15390,0.00695256660168941,HG004
28,2642,0.0105980317940954,HG004
95,9708,0.009785743716522459,HG004
85,5251,0.0161873928775471,HG004
74,3909,0.0189306728063443,HG004
310,20280,0.0152859960552268,HG004
87,2441,0.0356411306841458,HG004
32,1831,0.0174767886400874,HG004
4,161,0.0248447204968944,HG004
14,738,0.018970189701897,HG004
37,2168,0.0170664206642066,HG004
661,48401,0.0136567426292845,HG004
2,191,0.0104712041884817,HG004
16,1097,0.0145852324521422,HG004
283,24277,0.0116571240268567,HG004
40,1819,0.0219901044529962,HG004
404,22091,0.0182879905844009,HG004
122,12746,0.00957163031539307,HG004
35,1976,0.0177125506072875,HG004
51,2615,0.0195028680688337,HG004
17,1341,0.0126771066368382,HG004
233,13880,0.0167867435158501,HG004
242,13161,0.0183876605121191,HG004
29,2892,0.0100276625172891,HG004
474,4431,0.106973595125254,HG004
21,474,0.0443037974683544,HG004
113,8896,0.0127023381294964,HG004
242,6628,0.0365117682558841,HG004
104,6343,0.0163960271165064,HG004
51,2825,0.0180530973451327,HG004
64,4698,0.0136228182205194,HG004
105,7387,0.0142141600108298,HG004
42,4004,0.0104895104895105,HG004
40,2063,0.0193892389723703,HG004
748,36384,0.0205584872471416,HG004
95,9304,0.0102106620808255,HG004
93,7169,0.0129725205746966,HG004
160,13102,0.0122118760494581,HG004
55,6210,0.00885668276972625,HG004
84,4646,0.0180800688764529,HG004
317,8255,0.0384009691096305,HG004
146,5033,0.0290085436121597,HG004
455,13756,0.033076475719686,HG004
93,8125,0.0114461538461538,HG004
453,15971,0.0283639095861249,HG004
16,1702,0.00940070505287897,HG004
110,2627,0.0418728587742672,HG004
12,669,0.0179372197309417,HG004
429,16451,0.0260774421007842,HG004
8,171,0.0467836257309942,HG004
45,2958,0.0152129817444219,HG004
27,2325,0.0116129032258065,HG004
294,25926,0.0113399676000926,HG004
130,3832,0.0339248434237996,HG004
272,6407,0.0424535664117372,HG004
117,7144,0.0163773796192609,HG004
59,4780,0.0123430962343096,HG004
252,11987,0.0210227746725619,HG004
326,10040,0.0324701195219124,HG004
750,41512,0.0180670649450761,HG004
572,16979,0.0336886742446552,HG004
261,10266,0.0254237288135593,HG004
151,10972,0.0137623040466642,HG004
925,13190,0.0701288855193328,HG004
934,30064,0.0310670569451836,HG004
289,11345,0.0254737769942706,HG004
264,4352,0.0606617647058824,HG004
123,8857,0.0138873207632381,HG004
486,20788,0.0233788724263998,HG004
3344,412627,0.00810417156414874,HG004
170,16847,0.0100908173562059,HG004
414,36775,0.0112576478585996,HG004
195,37674,0.005175983436852999,HG004
460,30077,0.0152940785317685,HG004
1375,35649,0.0385705068865887,HG004
1255,113588,0.0110487023277107,HG004
147,5203,0.0282529310013454,HG004
85,16867,0.00503942609829845,HG004
171,21744,0.00786423841059603,HG004
1561,150374,0.0103807839121125,HG004
201,20187,0.00995690295734879,HG004
860,23542,0.0365304562059298,HG004
967,26855,0.0360081921429901,HG004
612,15976,0.0383074611917877,HG004
188,13148,0.0142987526620018,HG004
492,66117,0.00744135396342847,HG004
524,64890,0.00807520419170904,HG004
444,101844,0.00435960881347944,HG004
2845,66478,0.0427961129997894,HG004
774,19910,0.0388749372174787,HG004
7,102,0.0686274509803922,HG004
4,86,0.0465116279069768,HG004
793,12475,0.0635671342685371,HG004
596,12484,0.0477411086190324,HG004
674,12543,0.0537351510802838,HG004
700,12520,0.0559105431309904,HG004
675,11850,0.0569620253164557,HG004
190,2846,0.0667603654251581,HG004
235,3983,0.0590007532011047,HG004
309,2829,0.109225874867444,HG004
312,2834,0.11009174311926599,HG004
155,2774,0.0558759913482336,HG004
801,20792,0.0385244324740285,HG004
1001,24485,0.0408821727588319,HG004
132,2122,0.0622054665409991,HG004
129,2115,0.0609929078014184,HG004
381,15871,0.0240060487681936,HG004
877,49746,0.0176295581554296,HG004
1804,67957,0.0265461983312977,HG004
99,7903,0.0125268885233456,HG004
607,22248,0.0272833513124775,HG004
291,14444,0.0201467737468845,HG004
551,29148,0.0189035268285989,HG004
843,44849,0.0187964057169614,HG004
506,26839,0.0188531614441671,HG004
474,20964,0.022610188895249,HG004
1035,49733,0.0208111314418997,HG004
232,14127,0.0164224534579175,HG004
339,20435,0.0165891852214338,HG004
618,17823,0.0346742972563541,HG004
590,28892,0.0204208777516268,HG004
340,19709,0.0172510020802679,HG004
424,25686,0.0165070466401931,HG004
290,15802,0.0183521073281863,HG004
283,15120,0.0187169312169312,HG004
1123,53241,0.0210927668526136,HG004
352,15779,0.022308131060270003,HG004
1348,17732,0.0760207534401083,HG004
788,27314,0.0288496741597715,HG004
722,27170,0.0265734265734266,HG004
299,14970,0.0199732798931196,HG004
307,16114,0.0190517562368127,HG004
205,12511,0.0163855806889937,HG004
618,23587,0.0262008733624454,HG004
426,17258,0.0246842044269324,HG004
558,24771,0.0225263412861814,HG004
1337,43092,0.0310266406757635,HG004
131,11266,0.0116279069767442,HG004
343,24642,0.0139193247301355,HG004
231,15464,0.0149379203310916,HG004
248,13421,0.01847850383727,HG004
553,24763,0.0223317045592214,HG004
710,39082,0.0181669310680108,HG004
291,15927,0.018270860802411,HG004
202,10941,0.018462663376291,HG004
250,14183,0.017626736233518996,HG004
297,15931,0.0186428974954491,HG004
186,11442,0.016255899318301,HG004
122,8434,0.0144652596632677,HG004
169,10674,0.0158328649053776,HG004
568,23340,0.0243359040274207,HG004
214,12695,0.0168570303269004,HG004
387,24903,0.0155402963498374,HG004
448,24141,0.0185576405285614,HG004
130,8538,0.0152260482548606,HG004
484,13129,0.036864955442151,HG004
242,7765,0.0311654861558274,HG004
446,21492,0.0207519076865811,HG004
173,10296,0.0168026418026418,HG004
167,8962,0.0186342334300379,HG004
219,11431,0.0191584288338728,HG004
484,21193,0.0228377294389657,HG004
308,21362,0.0144181256436663,HG004
744,11156,0.0666905700968089,HG004
207,12149,0.0170384393777266,HG004
542,20777,0.0260865379987486,HG004
116,9681,0.0119822332403677,HG004
400,20220,0.019782393669633996,HG004
146,11242,0.012987012987013,HG004
122,7752,0.0157378740970072,HG004
210,12471,0.0168390666345923,HG004
133,10039,0.0132483315071222,HG004
233,13104,0.0177808302808303,HG004
194,11828,0.0164017585390599,HG004
154,6716,0.0229303156640858,HG004
212,13281,0.0159626534146525,HG004
86,6109,0.0140775904403339,HG004
285,19962,0.0142771265404268,HG004
97,6205,0.0156325543916197,HG004
76,5941,0.0127924591819559,HG004
218,9729,0.0224072360982629,HG004
181,12469,0.0145159996792044,HG004
439,22349,0.0196429370441631,HG004
118,9340,0.0126338329764454,HG004
182,6157,0.0295598505765795,HG004
293,15649,0.0187232411016678,HG004
165,10624,0.0155308734939759,HG004
405,19617,0.0206453586175256,HG004
2451,55314,0.0443106627616878,HG004
2165,28156,0.0768930245773547,HG004
80,5103,0.0156770527140898,HG004
103,6935,0.0148521989906273,HG004
315,17816,0.0176807364167041,HG004
330,21320,0.0154784240150094,HG004
231,8868,0.0260487144790257,HG004
1316,60348,0.0218068535825545,HG004
117,9570,0.0122257053291536,HG004
143,9741,0.0146802176367929,HG004
270,17807,0.0151625765148537,HG004
51,4470,0.0114093959731544,HG004
42,4521,0.0092899800928998,HG004
980,53380,0.0183589359310603,HG004
730,41296,0.0176772568771794,HG004
903,46283,0.019510403387853,HG004
259,15569,0.0166356220694971,HG004
1026,26747,0.0383594421804315,HG004
2854,46537,0.0613275458237531,HG004
687,42748,0.0160709272948442,HG004
892,42505,0.0209857663804258,HG004
632,30199,0.0209278452928905,HG004
443,28865,0.015347306426468,HG004
635,31964,0.019866099361782,HG004
137,6967,0.0196641309028276,HG004
98,6182,0.015852474927208,HG004
612,30934,0.0197840563780953,HG004
296,9016,0.0328305235137533,HG004
633,33192,0.0190708604483008,HG004
264,7806,0.0338201383551115,HG004
116,6226,0.0186315451333119,HG004
984,45502,0.0216254230583271,HG004
642,35525,0.0180717804363125,HG004
585,32069,0.0182419158689077,HG004
643,31493,0.0204172355761598,HG004
114,5399,0.0211150213002408,HG004
75,5695,0.0131694468832309,HG004
39,4319,0.00902986802500579,HG004
980,26781,0.0365931070535081,HG004
40,3283,0.0121839780688395,HG004
547,31930,0.0171312245537112,HG004
77,5008,0.0153753993610224,HG004
113,5919,0.0190910626795067,HG004
53,3485,0.0152080344332855,HG004
25,2882,0.008674531575294929,HG004
72,3965,0.0181588902900378,HG004
114,5585,0.0204118173679499,HG004
620,32200,0.0192546583850932,HG004
24,2771,0.008661133164922409,HG004
225,4799,0.0468847676599292,HG004
713,34768,0.0205073630924989,HG004
700,35569,0.0196800584778881,HG004
555,34197,0.016229493815247,HG004
126,1552,0.0811855670103093,HG004
790,35450,0.0222849083215797,HG004
674,30230,0.0222957327158452,HG004
723,35451,0.0203943471270204,HG004
670,32117,0.0208612261419186,HG004
358,21335,0.0167799390672604,HG004
584,27384,0.0213263219398189,HG004
468,23519,0.0198988052213104,HG004
415,26780,0.0154966392830471,HG004
367,24635,0.0148975035518571,HG004
184,13733,0.0133983834559091,HG004
518,28492,0.0181805419065001,HG004
113,8563,0.0131963097045428,HG004
406,19647,0.0206647325291393,HG004
516,30355,0.0169988469774337,HG004
463,22706,0.0203910860565489,HG004
81,4984,0.0162520064205457,HG004
120,10659,0.0112580917534478,HG004
669,28127,0.023784975290646,HG004
566,25763,0.0219694911306913,HG004
378,24370,0.0155108740254411,HG004
611,21131,0.0289148644172069,HG004
126,9398,0.0134071078952969,HG004
351,17141,0.0204772183653229,HG004
99,9401,0.0105307945963195,HG004
537,16877,0.0318184511465308,HG004
428,24915,0.0171784065823801,HG004
21,2002,0.0104895104895105,HG004
911,40952,0.0222455557726118,HG004
276,16155,0.0170844939647168,HG004
431,22783,0.0189176140104464,HG004
278,17787,0.0156293922527689,HG004
463,19817,0.0233637785739517,HG004
22,2003,0.0109835247129306,HG004
473,22465,0.0210549744046294,HG004
340,19102,0.0177991833315883,HG004
381,23479,0.0162272669193748,HG004
305,17422,0.0175066008495006,HG004
310,20075,0.0154420921544209,HG004
373,18597,0.0200569984406087,HG004
337,18481,0.018234943996537,HG004
310,15048,0.0206007442849548,HG004
341,18656,0.0182783018867925,HG004
295,16865,0.0174918470204566,HG004
284,17799,0.0159559525816057,HG004
255,14482,0.0176080651843668,HG004
225,13617,0.0165234633179114,HG004
325,15116,0.0215003969304049,HG004
244,8696,0.0280588776448942,HG004
358,19615,0.0182513382615345,HG004
365,18600,0.0196236559139785,HG004
173,10529,0.0164308101434134,HG004
120,7460,0.0160857908847185,HG004
144,9002,0.0159964452343924,HG004
207,8980,0.0230512249443207,HG004
103,6983,0.0147501074036947,HG004
63,4040,0.0155940594059406,HG004
22,3655,0.00601915184678523,HG004
69,5679,0.0121500264131009,HG004
107,7114,0.015040764689345,HG004
187,6559,0.0285104436651929,HG004
123,9247,0.0133016113334054,HG004
481,17712,0.0271567299006323,HG004
292,16752,0.0174307545367717,HG004
296,15652,0.0189113212369026,HG004
434,17854,0.0243082782569732,HG004
348,18181,0.0191408613387602,HG004
214,12384,0.0172803617571059,HG004
287,14035,0.0204488778054863,HG004
242,6466,0.0374265388184349,HG004
204,11989,0.0170155976311619,HG004
140,7056,0.0198412698412698,HG004
298,16951,0.017580083770869,HG004
137,8224,0.016658560311283998,HG004
19,1869,0.0101658640984484,HG004
24,2113,0.0113582584003786,HG004
239,7012,0.0340844266970907,HG004
293,16424,0.0178397467121286,HG004
233,14235,0.0163681067790657,HG004
39,1746,0.0223367697594502,HG004
224,13825,0.0162025316455696,HG004
90,7157,0.0125751012994271,HG004
17,2615,0.00650095602294455,HG004
31,2480,0.0125,HG004
28,2839,0.00986262768580486,HG004
400,17611,0.0227130770541139,HG004
976,10387,0.0939636083565996,HG004
1315,5720,0.22989510489510503,HG004
395,2116,0.18667296786389398,HG004
444,1907,0.232826428945988,HG004
7,133,0.0526315789473684,HG004
300,1672,0.17942583732057396,HG004
143,6085,0.0235004108463435,HG004
852,17805,0.0478517270429655,HG004
909,14385,0.0631908237747654,HG004
439,9699,0.0452623981853799,HG004
435,9724,0.0447346770876183,HG004
461,9821,0.0469402301191325,HG004
294,9698,0.0303155289750464,HG004
253,9703,0.026074409976296002,HG004
1043,12359,0.0843919410955579,HG004
418,9677,0.0431952051255554,HG004
444,9672,0.0459057071960298,HG004
509,9769,0.0521035929982598,HG004
599,9401,0.0637166258908627,HG004
476,9772,0.0487106017191977,HG004
479,9621,0.0497869244361293,HG004
372,9713,0.0382991866570576,HG004
543,9817,0.0553122135071814,HG004
569,9836,0.0578487189914599,HG004
385,9780,0.0393660531697342,HG004
576,9835,0.0585663446873411,HG004
593,9804,0.0604855161158711,HG004
515,9735,0.0529019003595275,HG004
585,9877,0.05922851068138099,HG004
610,9705,0.0628541988665636,HG004
588,9815,0.0599083036169129,HG004
485,9761,0.0496875320151624,HG004
590,9651,0.0611335612889856,HG004
557,9839,0.0566114442524647,HG004
651,9705,0.0670788253477589,HG004
396,8064,0.0491071428571429,HG004
506,9823,0.051511758118701,HG004
555,12136,0.0457317073170732,HG004
389,9663,0.0402566490737866,HG004
582,9753,0.0596739464780068,HG004
453,9676,0.0468168664737495,HG004
396,9729,0.0407030527289547,HG004
542,9623,0.0563233918736361,HG004
404,9728,0.0415296052631579,HG004
473,9766,0.0484333401597379,HG004
536,9745,0.0550025654181632,HG004
541,9628,0.0561902783547985,HG004
394,9844,0.0400243803331979,HG004
419,9800,0.0427551020408163,HG004
435,9744,0.0446428571428571,HG004
472,9794,0.0481927710843374,HG004
284,9743,0.0291491327106641,HG004
524,9758,0.0536995285919246,HG004
522,9661,0.0540316737397785,HG004
567,9730,0.058273381294964004,HG004
558,9801,0.0569329660238751,HG004
440,9681,0.0454498502220845,HG004
521,9609,0.054220002081382,HG004
548,9766,0.0561130452590621,HG004
459,9783,0.046918123275069,HG004
540,8366,0.0645469758546498,HG004
557,9839,0.0566114442524647,HG004
1169,9421,0.12408449209213498,HG004
470,9556,0.0491837588949351,HG004
943,10299,0.0915622876007379,HG004
591,8667,0.0681896850121149,HG004
197,6517,0.0302286328065061,HG004
363,7573,0.0479334477749901,HG004
485,9272,0.0523080241587576,HG004
590,8987,0.06565038388783799,HG004
457,7856,0.0581720977596741,HG004
433,7948,0.0544791142425768,HG004
541,8147,0.0664048115870873,HG004
280,5837,0.0479698475244132,HG004
552,8622,0.0640222686151705,HG004
521,9026,0.05772213605140701,HG004
365,7862,0.046425845840753,HG004
1946,16931,0.114937097631563,HG004
286,6927,0.0412877147394254,HG004
582,7922,0.0734662963898006,HG004
461,7100,0.0649295774647887,HG004
1030,10927,0.0942619200146426,HG004
458,8414,0.0544330877109579,HG004
271,6377,0.0424964716951545,HG004
436,7779,0.0560483352616017,HG004
389,7900,0.0492405063291139,HG004
271,5757,0.0470731283654681,HG004
401,7056,0.0568310657596372,HG004
240,5168,0.0464396284829721,HG004
239,5570,0.0429084380610413,HG004
362,5327,0.0679556973906514,HG004
482,5400,0.0892592592592593,HG004
247,5798,0.0426008968609865,HG004
313,6950,0.0450359712230216,HG004
649,10721,0.0605353978173678,HG004
376,7509,0.0500732454388068,HG004
225,4212,0.0534188034188034,HG004
109,3800,0.0286842105263158,HG004
13,683,0.0190336749633968,HG004
131,3951,0.0331561629967097,HG004
246,4518,0.0544488711819389,HG004
93,2747,0.0338551146705497,HG004
620,9411,0.0658803527786633,HG004
905,9328,0.0970197255574614,HG004
276,3633,0.0759702725020644,HG004
479,8402,0.0570102356581766,HG004
50,1821,0.0274574409665019,HG004
803,7717,0.10405598030322699,HG004
480,4732,0.10143702451394802,HG004
238,3267,0.0728497092133456,HG004
47,1903,0.0246978455070941,HG004
50,2639,0.0189465706707086,HG004
38,1499,0.0253502334889927,HG004
60,1193,0.0502933780385583,HG004
14,227,0.0616740088105727,HG004
461,2881,0.160013884068032,HG004
1476,31039,0.0475530783852573,HG004
5,2384,0.0020973154362416103,HG004
18,3896,0.00462012320328542,HG004
313,21976,0.0142428103385511,HG004
350,9213,0.0379897970259416,HG004
244,5696,0.0428370786516854,HG004
400,8474,0.0472032098182677,HG004
990,19857,0.0498564737875812,HG004
271,7970,0.0340025094102886,HG004
233,5908,0.0394380501015572,HG004
395,10861,0.0363686585029003,HG004
837,12892,0.0649239838659634,HG004
3961,36106,0.109704758211932,HG004
447,12092,0.0369665894806484,HG004
223,9281,0.0240275832345652,HG004
3055,49542,0.0616648500262404,HG004
626,15395,0.0406625527768756,HG004
2228,27068,0.0823112161962465,HG004
93,2519,0.036919412465264,HG004
352,5861,0.0600580105783996,HG004
789,19474,0.04051555920714799,HG004
565,9849,0.0573662300741192,HG004
747,11393,0.0655665759676995,HG004
796,18122,0.0439245116433065,HG004
225,6867,0.0327653997378768,HG004
1224,21205,0.0577222353218581,HG004
720,19896,0.0361881785283474,HG004
2093,35438,0.0590608950843727,HG004
510,10766,0.0473713542634219,HG004
449,9996,0.0449179671868748,HG004
465,17307,0.0268677413763217,HG004
701,15633,0.04484104138681,HG004
917,16274,0.0563475482364508,HG004
388,6891,0.0563053257872587,HG004
197,6200,0.0317741935483871,HG004
552,12414,0.0444659255679072,HG004
930,20733,0.0448560266242223,HG004
432,14627,0.0295344226430574,HG004
798,19946,0.0400080216584779,HG004
389,10630,0.0365945437441204,HG004
291,12222,0.0238095238095238,HG004
281,10157,0.0276656493058974,HG004
107,5679,0.0188413453072724,HG004
67,3550,0.0188732394366197,HG004
295,11060,0.0266726943942134,HG004
187,9543,0.0195955150372,HG004
102,3851,0.0264866268501688,HG004
58,3150,0.0184126984126984,HG004
169,8579,0.019699265648676998,HG004
108,4226,0.0255560814008519,HG004
134,4720,0.0283898305084746,HG004
99,3824,0.0258891213389121,HG004
417,6765,0.0616407982261641,HG004
3835,50700,0.0756410256410256,HG004
695,17521,0.039666685691456004,HG004
110,2830,0.03886925795053,HG004
4711,55974,0.0841640761782256,HG004
2442,39946,0.06113252891403401,HG004
832,16574,0.0501991070351152,HG004
954,15951,0.0598081624976491,HG004
3544,43523,0.0814282103715277,HG004
776,12272,0.0632333767926988,HG004
1709,24821,0.0688529873897103,HG004
1021,17222,0.0592846359307862,HG004
1042,15473,0.0673431138111549,HG004
2173,26734,0.0812822622877235,HG004
2398,29596,0.0810244627652386,HG004
510,11470,0.044463818657367,HG004
467,11406,0.0409433631422059,HG004
327,7897,0.0414081296694947,HG004
1653,27911,0.0592239618788291,HG004
323,7588,0.0425672113863996,HG004
1110,21155,0.0524698652800756,HG004
352,11941,0.0294782681517461,HG004
357,9815,0.0363728986245543,HG004
1183,21822,0.0542113463477225,HG004
389,10462,0.0371821831389792,HG004
132,4545,0.029042904290428998,HG004
1875,21614,0.0867493291385213,HG004
467,8285,0.0563669281834641,HG004
232,5850,0.0396581196581197,HG004
668,11057,0.0604142172379488,HG004
1209,17413,0.0694308849709987,HG004
179,4512,0.0396719858156028,HG004
209,4205,0.0497027348394768,HG004
443,5742,0.0771508185301289,HG004
861,12503,0.068863472766536,HG004
243,7245,0.0335403726708075,HG004
50,11280,0.004432624113475179,HG004
954,24570,0.0388278388278388,HG004
4704,50235,0.0936398925052255,HG004
221,11552,0.0191308864265928,HG004
5597,50884,0.109995283389671,HG004
382,9099,0.0419826354544455,HG004
1318,22711,0.0580335520232487,HG004
473,12117,0.0390360650325988,HG004
1005,19715,0.0509764138980472,HG004
1214,16400,0.0740243902439024,HG004
261,5800,0.045,HG004
1604,22471,0.0713808909260825,HG004
416,7001,0.0594200828453078,HG004
234,4048,0.0578063241106719,HG004
544,12816,0.0424469413233458,HG004
327,5479,0.0596824237999635,HG004
2707,25778,0.10501202575839899,HG004
1968,22709,0.08666167598749401,HG004
494,15363,0.0321551780251253,HG004
125,4230,0.0295508274231679,HG004
499,16222,0.0307606953519911,HG004
1036,17768,0.0583070688878883,HG004
399,12638,0.031571451178984,HG004
236,6740,0.0350148367952522,HG004
2104,21276,0.0988907689415304,HG004
338,11511,0.0293632177916775,HG004
2228,28630,0.0778204680405169,HG004
1565,18676,0.0837973870207753,HG004
562,9375,0.0599466666666667,HG004
371,7260,0.0511019283746556,HG004
139,5229,0.0265825205584242,HG004
7,839,0.00834326579261025,HG004
605,6901,0.0876684538472685,HG004
592,4917,0.12039861704291198,HG004
172,5098,0.0337387210670851,HG004
81,2695,0.0300556586270872,HG004
402,4325,0.0929479768786127,HG004
145,2519,0.0575625248114331,HG004
418,4145,0.10084439083232799,HG004
434,4765,0.0910807974816369,HG004
465,6980,0.0666189111747851,HG004
418,4145,0.10084439083232799,HG004
459,6591,0.0696404187528448,HG004
115,2553,0.0450450450450451,HG004
689,16036,0.0429658268894986,HG004
758,19194,0.0394915077628426,HG004
757,14240,0.0531601123595506,HG004
623,45644,0.0136491105074051,HG004
1335,14088,0.0947614991482113,HG004
440,24702,0.0178123228888349,HG004
456,8639,0.0527838870239611,HG004
161,14262,0.01128873930725,HG004
241,14945,0.0161257945801271,HG004
333,9592,0.0347164303586322,HG004
143,21693,0.00659198819895819,HG004
174,10112,0.0172072784810127,HG004
4,472,0.00847457627118644,HG004
47,5808,0.008092286501377409,HG004
1787,10713,0.16680668346868302,HG004
1173,6952,0.16872842347525902,HG004
198,7506,0.026378896882494,HG004
1732,11521,0.15033417238087,HG004
1861,11374,0.16361877967293803,HG004
1235,8015,0.15408608858390502,HG004
911,7831,0.11633252458178998,HG004
1144,8047,0.142164781906301,HG004
812,16980,0.0478209658421673,HG004
748,5339,0.140101142536055,HG004
1943,12976,0.14973797780517903,HG004
417,3599,0.1158655181995,HG004
725,6449,0.11242053031477699,HG004
701,5707,0.12283161030313698,HG004
891,5878,0.151582170806397,HG004
