match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
29145,67.0,258.0,125.0,578,29212,0.0022935779816513763,0.00883198685471724,253.0
10463,5.0,547.0,97.0,608,10468,0.0004776461597248758,0.05225448987390141,56.0
66902,83.0,150.0,17135.0,1936,66985,0.00123908337687542,0.0022393073076061804,1703.0
10066,17.0,149.0,0.0,312,10083,0.0016860061489636022,0.014777348011504512,146.0
36916,3.0,115.0,370.0,176,36919,8.125897234486307e-05,0.0031149272732197515,58.0
55160,265.0,204.0,63617.0,661,55425,0.004781235904375282,0.0036806495263870093,192.0
24636,415.0,999.0,0.0,2024,25051,0.016566204941918485,0.03987864755897968,610.0
2105341,1081.0,1257.0,6805088.0,4306,2106422,0.0005131925131811194,0.0005967465208775829,1968.0
16572,13.0,119.0,3552.0,215,16585,0.0007838408200180886,0.0071751582755501956,83.0
16592,11.0,99.0,3690.0,190,16603,0.0006625308679154369,0.005962777811238933,80.0
15322,184.0,587.0,11.0,883,15506,0.01186637430671998,0.03785631368502515,112.0
1304336,449.0,607.0,0.0,2552,1304785,0.00034411799645152265,0.00046521074353245937,1496.0
24793,90.0,349.0,626.0,497,24883,0.00361692721938673,0.01402563999517743,58.0
322983,258.0,362.0,302410.0,1108,323241,0.0007981660742294449,0.001119907437484725,488.0
155372,222.0,254.0,3.0,775,155594,0.001426790236127357,0.0016324536935871563,299.0
507,55.0,0.0,15443.0,117,562,0.09786476868327403,0.0,62.0
522,75.0,0.0,23630.0,107,597,0.12562814070351758,0.0,32.0
549844,193.0,235.0,518597.0,887,550037,0.000350885485885495,0.00042724398540461826,459.0
273076,367.0,92.0,3.0,759,273443,0.0013421444322948475,0.0003364503753981634,300.0
17224,7.0,13.0,11820.0,44,17231,0.00040624455922465323,0.0007544541814172132,24.0
48628,22.0,35.0,0.0,130,48650,0.00045220966084275435,0.0007194244604316547,73.0
35960,29.0,37.0,0.0,118,35989,0.0008058017727639,0.001028091916974631,52.0
631206,178.0,393.0,3927.0,1014,631384,0.0002819203527488818,0.0006224421271365762,443.0
226013,163.0,206.0,324064.0,1015,226176,0.0007206777023203169,0.0009107951329937748,646.0
427680,351.0,1057.0,136705.0,1676,428031,0.0008200340629533842,0.002469447306386687,268.0
1006028,719.0,700.0,2941.0,2620,1006747,0.0007141814179729366,0.0006953087518512596,1201.0
52403,113.0,199.0,4823.0,542,52516,0.0021517251885139767,0.003789321349683906,230.0
1367554,778.0,496.0,16273584.0,2215,1368332,0.0005685754626801098,0.00036248512787832193,941.0
25926,28.0,368.0,0.0,493,25954,0.0010788317793018417,0.014178931956538491,97.0
34099,12.0,116.0,1166.0,141,34111,0.00035179267684911026,0.0034006625428747326,13.0
54949,116.0,20.0,0.0,150,55065,0.002106601289385272,0.00036320711885952963,14.0
37280,35.0,155.0,907.0,224,37315,0.0009379606056545625,0.004153825539327348,34.0
33786,131.0,219.0,0.0,397,33917,0.0038623699029984963,0.006456938998142524,47.0
24784,133.0,245.0,2325.0,436,24917,0.005337721234498535,0.009832644379339407,58.0
35949,273.0,441.0,7.0,834,36222,0.007536856054331621,0.012174921318535696,120.0
226209,145.0,138.0,300659.0,558,226354,0.0006405895190718963,0.0006096645078063564,275.0
204101,587.0,529.0,3924.0,2668,204688,0.002867779254279684,0.002584421167826155,1552.0
10676,6.0,32.0,0.0,138,10682,0.0005616925669350309,0.002995693690320165,100.0
