NM,length,ratio
1517,431308,0.00351720812041511
45,4655,0.00966702470461869
748,33389,0.0224025876785768
9,1950,0.00461538461538462
846,69645,0.0121473185440448
109,11457,0.0095138343370865
285,52547,0.00542371591146973
100,8163,0.0122503981379395
593,86334,0.00686867282878125
251,10783,0.023277381062784
3097,542697,0.00570668347162413
250,10993,0.022741744746657
52,3569,0.0145699075371252
313,71353,0.00438664106624809
195,23487,0.00830246519351131
276,75654,0.00364818780236339
1040,192368,0.00540630458288281
564,33173,0.0170017785548488
303,14128,0.0214467723669309
325,17154,0.0189460184213595
491,42701,0.011498559752699
521,30906,0.0168575681097522
260,24090,0.0107928601079286
249,22860,0.0108923884514436
847,85275,0.00993257109352096
2451,55326,0.0443010519466435
153,8975,0.0170473537604457
196,13828,0.0141741394272491
323,22589,0.0142989950861039
721,80887,0.0089136696873416
4425,1500043,0.00294991543575751
555,81579,0.00680322141727651
1123,422563,0.00265759188570698
271,19293,0.0140465453791531
28,13929,0.00201019455811616
4972,1292393,0.00384712699620007
280,24018,0.0116579232242485
41,13980,0.00293276108726753
12534,617375,0.0203020854423972
256,18304,0.013986013986014
89,22234,0.00400287847440856
9850,2888839,0.00340967426706715
365,28114,0.0129828555168244
246,31964,0.0076961581779502
5,719,0.00695410292072323
18,7606,0.00236655272153563
5680,1695565,0.00334991580977432
789,36624,0.021543250327654
162,21873,0.00740639144150322
73,17115,0.00426526438796377
2233,962107,0.00232094767006165
7214,1596738,0.00451796099297443
5314,1775851,0.00299236816602294
15165,2218640,0.00683526845274583
171,20196,0.00846702317290553
216,16352,0.0132093933463796
332,47223,0.00703047243927747
232,23165,0.0100151090006475
313,21513,0.0145493422581695
262,10508,0.0249333840883137
532,22363,0.0237892948173322
456,27715,0.0164531841962836
402,21387,0.0187964651423762
33,258,0.127906976744186
24367,1222292,0.0199354982279194
479,21403,0.022380040181283
362,29315,0.0123486269827733
200,29293,0.00682756972655583
377,29164,0.0129268961733644
561,29108,0.0192730520819019
368,31814,0.0115672345508267
449,31758,0.014138169909944
297,31701,0.00936878962808744
174,11643,0.0149446019067251
249,19899,0.0125131916176692
1382,649437,0.00212799701895642
37,11858,0.00312025636700961
1743,497562,0.00350308102306848
30746,1883731,0.0163218633658415
136,21994,0.0061835045921615
3180,602469,0.00527827987830079
55,6658,0.00826073896064884
12034,557352,0.0215913821068194
4971,812231,0.00612018009654889
97,7070,0.0137199434229137
649,35627,0.0182165211777584
363,19186,0.0189200458667779
2760,328441,0.00840333575893387
3891,238007,0.0163482586646611
1108,83002,0.0133490759258813
5760,582804,0.00988325406139972
582,26709,0.0217904077277322
277,10356,0.0267477790652762
1296,168141,0.00770781665387978
5980,1755255,0.00340691238594962
160,29600,0.00540540540540541
464,27715,0.0167418365506044
85,33947,0.00250390314313489
220,20458,0.0107537393684622
9716,2413370,0.00402590568375342
357,46904,0.00761129114787651
268,5862,0.0457181849198226
413,25951,0.0159146083002582
5850,1593332,0.00367155118958259
184,24859,0.00740174584657468
13566,4955163,0.00273775050386839
128,12875,0.00994174757281553
202,34199,0.00590660545629989
436,31027,0.0140522770490218
3905,1056648,0.00369564888212536
4096,1669086,0.00245403771884732
6223,2180488,0.00285394829047443
202,24246,0.00833127113750722
402,35487,0.0113280919773438
7558,2687321,0.00281246639311046
